,State,Date,Confirmed,Deaths,Recovered
19884,Delaware,2020-11-02,25311,710,13375.0
19885,Delaware,2020-11-03,25426,712,13497.0
19886,Delaware,2020-11-04,25534,712,13598.0
19887,Delaware,2020-11-05,25753,716,13685.0
19888,Delaware,2020-11-06,26035,716,13766.0
19889,Delaware,2020-11-07,26258,716,13888.0
19890,Delaware,2020-11-08,26603,718,14019.0
19891,Delaware,2020-11-09,26908,719,14158.0
19892,Delaware,2020-11-10,27112,722,14276.0
19893,Delaware,2020-11-11,27342,724,14380.0
19894,Delaware,2020-11-12,27546,732,14487.0
19895,Delaware,2020-11-13,28016,734,14571.0
19896,Delaware,2020-11-14,28395,736,14727.0
19897,Delaware,2020-11-15,28803,736,14867.0
19898,Delaware,2020-11-16,29200,736,15007.0
19899,Delaware,2020-11-17,29552,739,15161.0
19900,Delaware,2020-11-18,29755,742,15301.0
19901,Delaware,2020-11-19,30153,742,15435.0
19902,Delaware,2020-11-20,30816,746,15534.0
19903,Delaware,2020-11-21,31321,746,15735.0
19904,Delaware,2020-11-22,31808,748,15890.0
19905,Delaware,2020-11-23,32211,752,16073.0
19906,Delaware,2020-11-24,32664,757,16262.0
19907,Diamond Princess,2020-04-12,49,0,0.0
19908,Diamond Princess,2020-04-13,49,0,0.0
19909,Diamond Princess,2020-04-14,49,0,0.0
19910,Diamond Princess,2020-04-15,49,0,0.0
19911,Diamond Princess,2020-04-16,49,0,0.0
19912,Diamond Princess,2020-04-17,49,0,0.0
19913,Diamond Princess,2020-04-18,49,0,0.0
19914,Diamond Princess,2020-04-19,49,0,0.0
19915,Diamond Princess,2020-04-20,49,0,0.0
19916,Diamond Princess,2020-04-21,49,0,0.0
19917,Diamond Princess,2020-04-22,49,0,0.0
19918,Diamond Princess,2020-04-23,49,0,0.0
19919,Diamond Princess,2020-04-24,49,0,0.0
19920,Diamond Princess,2020-04-25,49,0,0.0
19921,Diamond Princess,2020-04-26,49,0,0.0
19922,Diamond Princess,2020-04-27,49,0,0.0
19923,Diamond Princess,2020-04-28,49,0,0.0
19924,Diamond Princess,2020-04-29,49,0,0.0
19925,Diamond Princess,2020-04-30,49,0,0.0
19926,Diamond Princess,2020-05-01,49,0,0.0
19927,Diamond Princess,2020-05-02,49,0,0.0
19928,Diamond Princess,2020-05-03,49,0,0.0
19929,Diamond Princess,2020-05-04,49,0,0.0
19930,Diamond Princess,2020-05-05,49,0,
19931,Diamond Princess,2020-05-06,49,0,
19932,Diamond Princess,2020-05-07,49,0,
19933,Diamond Princess,2020-05-08,49,0,
19934,Diamond Princess,2020-05-09,49,0,
19935,Diamond Princess,2020-05-10,49,0,
19936,Diamond Princess,2020-05-11,49,0,
19937,Diamond Princess,2020-05-12,49,0,
19938,Diamond Princess,2020-05-13,49,0,
19939,Diamond Princess,2020-05-14,49,0,
19940,Diamond Princess,2020-05-15,49,0,
19941,Diamond Princess,2020-05-16,49,0,
19942,Diamond Princess,2020-05-17,49,0,
19943,Diamond Princess,2020-05-18,49,0,
19944,Diamond Princess,2020-05-19,49,0,
19945,Diamond Princess,2020-05-20,49,0,
19946,Diamond Princess,2020-05-21,49,0,
19947,Diamond Princess,2020-05-22,49,0,
19948,Diamond Princess,2020-05-23,49,0,
19949,Diamond Princess,2020-05-24,49,0,
19950,Diamond Princess,2020-05-25,49,0,
19951,Diamond Princess,2020-05-26,49,0,
19952,Diamond Princess,2020-05-27,49,0,
19953,Diamond Princess,2020-05-28,49,0,
19954,Diamond Princess,2020-05-29,49,0,
19955,Diamond Princess,2020-05-30,49,0,
19956,Diamond Princess,2020-05-31,49,0,
19957,Diamond Princess,2020-06-01,49,0,
19958,Diamond Princess,2020-06-02,49,0,
19959,Diamond Princess,2020-06-03,49,0,
19960,Diamond Princess,2020-06-04,49,0,
19961,Diamond Princess,2020-06-05,49,0,
19962,Diamond Princess,2020-06-06,49,0,
19963,Diamond Princess,2020-06-07,49,0,
19964,Diamond Princess,2020-06-08,49,0,
19965,Diamond Princess,2020-06-09,49,0,
19966,Diamond Princess,2020-06-10,49,0,
19967,Diamond Princess,2020-06-11,49,0,
19968,Diamond Princess,2020-06-12,49,0,
19969,Diamond Princess,2020-06-13,49,0,
19970,Diamond Princess,2020-06-14,49,0,
19971,Diamond Princess,2020-06-15,49,0,
19972,Diamond Princess,2020-06-16,49,0,
19973,Diamond Princess,2020-06-17,49,0,
19974,Diamond Princess,2020-06-18,49,0,
19975,Diamond Princess,2020-06-19,49,0,
19976,Diamond Princess,2020-06-20,49,0,
19977,Diamond Princess,2020-06-21,49,0,
19978,Diamond Princess,2020-06-22,49,0,
19979,Diamond Princess,2020-06-23,49,0,
19980,Diamond Princess,2020-06-24,49,0,
19981,Diamond Princess,2020-06-25,49,0,
19982,Diamond Princess,2020-06-26,49,0,
19983,Diamond Princess,2020-06-27,49,0,
19984,Diamond Princess,2020-06-28,49,0,
19985,Diamond Princess,2020-06-29,49,0,
19986,Diamond Princess,2020-06-30,49,0,
19987,Diamond Princess,2020-07-01,49,0,
19988,Diamond Princess,2020-07-02,49,0,
19989,Diamond Princess,2020-07-03,49,0,
19990,Diamond Princess,2020-07-04,49,0,
19991,Diamond Princess,2020-07-05,49,0,
19992,Diamond Princess,2020-07-06,49,0,
19993,Diamond Princess,2020-07-07,49,0,
19994,Diamond Princess,2020-07-08,49,0,
19995,Diamond Princess,2020-07-09,49,0,
19996,Diamond Princess,2020-07-10,49,0,
19997,Diamond Princess,2020-07-11,49,0,
19998,Diamond Princess,2020-07-12,49,0,
19999,Diamond Princess,2020-07-13,49,0,
20000,Diamond Princess,2020-07-14,49,0,
20001,Diamond Princess,2020-07-15,49,0,
20002,Diamond Princess,2020-07-16,49,0,
20003,Diamond Princess,2020-07-17,49,0,
20004,Diamond Princess,2020-07-18,49,0,
20005,Diamond Princess,2020-07-19,49,0,
20006,Diamond Princess,2020-07-20,49,0,
20007,Diamond Princess,2020-07-21,49,0,
20008,Diamond Princess,2020-07-22,49,0,
20009,Diamond Princess,2020-07-23,49,0,
20010,Diamond Princess,2020-07-24,49,0,
20011,Diamond Princess,2020-07-25,49,0,
20012,Diamond Princess,2020-07-26,49,0,
20013,Diamond Princess,2020-07-27,49,0,
20014,Diamond Princess,2020-07-28,49,0,
20015,Diamond Princess,2020-07-29,49,0,
20016,Diamond Princess,2020-07-30,49,0,
20017,Diamond Princess,2020-07-31,49,0,
20018,Diamond Princess,2020-08-01,49,0,
20019,Diamond Princess,2020-08-02,49,0,
20020,Diamond Princess,2020-08-03,49,0,
20021,Diamond Princess,2020-08-04,49,0,
20022,Diamond Princess,2020-08-05,49,0,
20023,Diamond Princess,2020-08-06,49,0,
20024,Diamond Princess,2020-08-07,49,0,
20025,Diamond Princess,2020-08-08,49,0,
20026,Diamond Princess,2020-08-09,49,0,
20027,Diamond Princess,2020-08-10,49,0,
20028,Diamond Princess,2020-08-11,49,0,
20029,Diamond Princess,2020-08-12,49,0,
20030,Diamond Princess,2020-08-13,49,0,
20031,Diamond Princess,2020-08-14,49,0,
20032,Diamond Princess,2020-08-15,49,0,
20033,Diamond Princess,2020-08-16,49,0,
20034,Diamond Princess,2020-08-17,49,0,
20035,Diamond Princess,2020-08-18,49,0,
20036,Diamond Princess,2020-08-19,49,0,
20037,Diamond Princess,2020-08-20,49,0,
20038,Diamond Princess,2020-08-21,49,0,
20039,Diamond Princess,2020-08-22,49,0,
20040,Diamond Princess,2020-08-23,49,0,
20041,Diamond Princess,2020-08-24,49,0,
20042,Diamond Princess,2020-08-25,49,0,
20043,Diamond Princess,2020-08-26,49,0,
20044,Diamond Princess,2020-08-27,49,0,
20045,Diamond Princess,2020-08-28,49,0,
20046,Diamond Princess,2020-08-29,49,0,
20047,Diamond Princess,2020-08-30,49,0,
20048,Diamond Princess,2020-08-31,49,0,
20049,Diamond Princess,2020-09-01,49,0,
20050,Diamond Princess,2020-09-02,49,0,
20051,Diamond Princess,2020-09-03,49,0,
20052,Diamond Princess,2020-09-04,49,0,
20053,Diamond Princess,2020-09-05,49,0,
20054,Diamond Princess,2020-09-06,49,0,
20055,Diamond Princess,2020-09-07,49,0,
20056,Diamond Princess,2020-09-08,49,0,
20057,Diamond Princess,2020-09-09,49,0,
20058,Diamond Princess,2020-09-10,49,0,
20059,Diamond Princess,2020-09-11,49,0,
20060,Diamond Princess,2020-09-12,49,0,
20061,Diamond Princess,2020-09-13,49,0,
20062,Diamond Princess,2020-09-14,49,0,
20063,Diamond Princess,2020-09-15,49,0,
20064,Diamond Princess,2020-09-16,49,0,
20065,Diamond Princess,2020-09-17,49,0,
20066,Diamond Princess,2020-09-18,49,0,
20067,Diamond Princess,2020-09-19,49,0,
20068,Diamond Princess,2020-09-20,49,0,
20069,Diamond Princess,2020-09-21,49,0,
20070,Diamond Princess,2020-09-22,49,0,
20071,Diamond Princess,2020-09-23,49,0,
20072,Diamond Princess,2020-09-24,49,0,
20073,Diamond Princess,2020-09-25,49,0,
20074,Diamond Princess,2020-09-26,49,0,
20075,Diamond Princess,2020-09-27,49,0,
20076,Diamond Princess,2020-09-28,49,0,
20077,Diamond Princess,2020-09-29,49,0,
20078,Diamond Princess,2020-09-30,49,0,
20079,Diamond Princess,2020-10-01,49,0,
20080,Diamond Princess,2020-10-02,49,0,
20081,Diamond Princess,2020-10-03,49,0,
20082,Diamond Princess,2020-10-04,49,0,
20083,Diamond Princess,2020-10-05,49,0,
20084,Diamond Princess,2020-10-06,49,0,
20085,Diamond Princess,2020-10-07,49,0,
20086,Diamond Princess,2020-10-08,49,0,
20087,Diamond Princess,2020-10-09,49,0,
20088,Diamond Princess,2020-10-10,49,0,
20089,Diamond Princess,2020-10-11,49,0,
20090,Diamond Princess,2020-10-12,49,0,
20091,Diamond Princess,2020-10-13,49,0,
20092,Diamond Princess,2020-10-14,49,0,
20093,Diamond Princess,2020-10-15,49,0,
20094,Diamond Princess,2020-10-16,49,0,
20095,Diamond Princess,2020-10-17,49,0,
20096,Diamond Princess,2020-10-18,49,0,
20097,Diamond Princess,2020-10-19,49,0,
20098,Diamond Princess,2020-10-20,49,0,
20099,Diamond Princess,2020-10-21,49,0,
20100,Diamond Princess,2020-10-22,49,0,
20101,Diamond Princess,2020-10-23,49,0,
20102,Diamond Princess,2020-10-24,49,0,
20103,Diamond Princess,2020-10-25,49,0,
20104,Diamond Princess,2020-10-26,49,0,
20105,Diamond Princess,2020-10-27,49,0,
20106,Diamond Princess,2020-10-28,49,0,
20107,Diamond Princess,2020-10-29,49,0,
20108,Diamond Princess,2020-10-30,49,0,
20109,Diamond Princess,2020-10-31,49,0,
20110,Diamond Princess,2020-11-01,49,0,
20111,Diamond Princess,2020-11-02,49,0,
20112,Diamond Princess,2020-11-03,49,0,
20113,Diamond Princess,2020-11-04,49,0,
20114,Diamond Princess,2020-11-05,49,0,
20115,Diamond Princess,2020-11-06,49,0,
20116,Diamond Princess,2020-11-07,49,0,
20117,Diamond Princess,2020-11-08,49,0,
20118,Diamond Princess,2020-11-09,49,0,
20119,Diamond Princess,2020-11-10,49,0,
20120,Diamond Princess,2020-11-11,49,0,
20121,Diamond Princess,2020-11-12,49,0,
20122,Diamond Princess,2020-11-13,49,0,
20123,Diamond Princess,2020-11-14,49,0,
20124,Diamond Princess,2020-11-15,49,0,
20125,Diamond Princess,2020-11-16,49,0,
20126,Diamond Princess,2020-11-17,49,0,
20127,Diamond Princess,2020-11-18,49,0,
20128,Diamond Princess,2020-11-19,49,0,
20129,Diamond Princess,2020-11-20,49,0,
20130,Diamond Princess,2020-11-21,49,0,
20131,Diamond Princess,2020-11-22,49,0,
20132,Diamond Princess,2020-11-23,49,0,
20133,Diamond Princess,2020-11-24,49,0,
20134,District of Columbia,2020-04-12,1875,50,493.0
20135,District of Columbia,2020-04-13,1955,52,507.0
20136,District of Columbia,2020-04-14,2058,67,518.0
20137,District of Columbia,2020-04-15,2197,72,530.0
20138,District of Columbia,2020-04-16,2350,81,552.0
20139,District of Columbia,2020-04-17,2476,86,573.0
20140,District of Columbia,2020-04-18,2666,91,608.0
20141,District of Columbia,2020-04-19,2793,96,622.0
20142,District of Columbia,2020-04-20,2927,105,630.0
20143,District of Columbia,2020-04-21,3098,112,636.0
20144,District of Columbia,2020-04-22,3206,127,645.0
20145,District of Columbia,2020-04-23,3361,139,648.0
20146,District of Columbia,2020-04-24,3528,153,651.0
20147,District of Columbia,2020-04-25,3699,165,652.0
20148,District of Columbia,2020-04-26,3841,178,657.0
20149,District of Columbia,2020-04-27,3892,185,659.0
20150,District of Columbia,2020-04-28,3994,190,660.0
20151,District of Columbia,2020-04-29,4106,205,660.0
20152,District of Columbia,2020-04-30,4323,224,660.0
20153,District of Columbia,2020-05-01,4658,231,666.0
20154,District of Columbia,2020-05-02,4797,240,666.0
20155,District of Columbia,2020-05-03,5016,251,666.0
20156,District of Columbia,2020-05-04,5170,258,666.0
20157,District of Columbia,2020-05-05,5322,264,667.0
20158,District of Columbia,2020-05-06,5461,277,808.0
20159,District of Columbia,2020-05-07,5654,285,825.0
20160,District of Columbia,2020-05-08,5899,304,825.0
20161,District of Columbia,2020-05-09,6102,311,879.0
20162,District of Columbia,2020-05-10,6272,323,880.0
20163,District of Columbia,2020-05-11,6389,328,881.0
20164,District of Columbia,2020-05-12,6485,336,886.0
20165,District of Columbia,2020-05-13,6584,350,934.0
20166,District of Columbia,2020-05-14,6736,358,966.0
20167,District of Columbia,2020-05-15,6871,368,975.0
20168,District of Columbia,2020-05-16,7042,375,998.0
20169,District of Columbia,2020-05-17,7123,383,1023.0
20170,District of Columbia,2020-05-18,7270,392,1028.0
20171,District of Columbia,2020-05-19,7434,400,1040.0
20172,District of Columbia,2020-05-20,7551,407,1059.0
20173,District of Columbia,2020-05-21,7788,412,1061.0
20174,District of Columbia,2020-05-22,7893,418,1069.0
20175,District of Columbia,2020-05-23,7966,427,1075.0
20176,District of Columbia,2020-05-24,8110,432,1075.0
20177,District of Columbia,2020-05-25,8225,440,1080.0
20178,District of Columbia,2020-05-26,8334,440,1080.0
20179,District of Columbia,2020-05-27,8406,445,1082.0
20180,District of Columbia,2020-05-28,8492,453,1082.0
20181,District of Columbia,2020-05-29,8538,460,1089.0
20182,District of Columbia,2020-05-30,8717,462,1100.0
20183,District of Columbia,2020-05-31,8801,466,1116.0
20184,District of Columbia,2020-06-01,8857,468,1126.0
20185,District of Columbia,2020-06-02,8886,470,1137.0
20186,District of Columbia,2020-06-03,9016,473,1138.0
20187,District of Columbia,2020-06-04,9120,475,1138.0
20188,District of Columbia,2020-06-05,9199,479,1138.0
20189,District of Columbia,2020-06-06,9269,483,1138.0
20190,District of Columbia,2020-06-07,9332,489,1143.0
20191,District of Columbia,2020-06-08,9389,491,1143.0
20192,District of Columbia,2020-06-09,9474,495,1143.0
20193,District of Columbia,2020-06-10,9537,499,1143.0
20194,District of Columbia,2020-06-11,9589,502,1143.0
20195,District of Columbia,2020-06-12,9654,506,1143.0
20196,District of Columbia,2020-06-13,9709,511,1143.0
20197,District of Columbia,2020-06-14,9767,515,1150.0
20198,District of Columbia,2020-06-15,9799,515,1155.0
20199,District of Columbia,2020-06-16,9818,520,1155.0
20200,District of Columbia,2020-06-17,9847,523,1155.0
20201,District of Columbia,2020-06-18,9903,527,1155.0
20202,District of Columbia,2020-06-19,9952,530,1162.0
20203,District of Columbia,2020-06-20,9984,531,1166.0
20204,District of Columbia,2020-06-21,10020,533,1172.0
20205,District of Columbia,2020-06-22,10058,535,1182.0
20206,District of Columbia,2020-06-23,10094,537,1182.0
20207,District of Columbia,2020-06-24,10128,541,1182.0
20208,District of Columbia,2020-06-25,10159,543,1182.0
20209,District of Columbia,2020-06-26,10185,546,1186.0
20210,District of Columbia,2020-06-27,10216,548,1194.0
20211,District of Columbia,2020-06-28,10248,550,1199.0
20212,District of Columbia,2020-06-29,10292,551,1200.0
20213,District of Columbia,2020-06-30,10327,551,1270.0
20214,District of Columbia,2020-07-01,10365,553,1451.0
20215,District of Columbia,2020-07-02,10390,554,1465.0
20216,District of Columbia,2020-07-03,10435,555,1497.0
20217,District of Columbia,2020-07-04,10447,557,1523.0
20218,District of Columbia,2020-07-05,10482,559,1542.0
20219,District of Columbia,2020-07-06,10515,561,1553.0
20220,District of Columbia,2020-07-07,10569,561,1574.0
20221,District of Columbia,2020-07-08,10642,564,1625.0
20222,District of Columbia,2020-07-09,10679,568,1662.0
20223,District of Columbia,2020-07-10,10743,568,1703.0
20224,District of Columbia,2020-07-11,10801,568,1717.0
20225,District of Columbia,2020-07-12,10847,568,1737.0
20226,District of Columbia,2020-07-13,10906,568,1756.0
20227,District of Columbia,2020-07-14,10946,568,1774.0
20228,District of Columbia,2020-07-15,11026,571,1809.0
20229,District of Columbia,2020-07-16,11076,574,1843.0
20230,District of Columbia,2020-07-17,11115,577,1863.0
20231,District of Columbia,2020-07-18,11194,578,1877.0
20232,District of Columbia,2020-07-19,11261,578,1886.0
20233,District of Columbia,2020-07-20,11339,579,1909.0
20234,District of Columbia,2020-07-21,11427,580,1932.0
20235,District of Columbia,2020-07-22,11529,580,1974.0
20236,District of Columbia,2020-07-23,11571,581,2020.0
20237,District of Columbia,2020-07-24,11649,581,9582.0
20238,District of Columbia,2020-07-25,11717,581,9603.0
20239,District of Columbia,2020-07-26,11780,581,9607.0
20240,District of Columbia,2020-07-27,11858,582,9639.0
20241,District of Columbia,2020-07-28,11945,583,9664.0
20242,District of Columbia,2020-07-29,11999,584,9723.0
20243,District of Columbia,2020-07-30,12057,584,9777.0
20244,District of Columbia,2020-07-31,12057,584,9816.0
20245,District of Columbia,2020-08-01,12057,584,9816.0
20246,District of Columbia,2020-08-02,12057,584,9870.0
20247,District of Columbia,2020-08-03,12313,586,9893.0
20248,District of Columbia,2020-08-04,12398,587,9959.0
20249,District of Columbia,2020-08-05,12443,587,10015.0
20250,District of Columbia,2020-08-06,12518,587,10094.0
20251,District of Columbia,2020-08-07,12589,589,10118.0
20252,District of Columbia,2020-08-08,12653,590,10124.0
20253,District of Columbia,2020-08-09,12753,591,10156.0
20254,District of Columbia,2020-08-10,12807,591,10188.0
20255,District of Columbia,2020-08-11,12896,593,10232.0
20256,District of Columbia,2020-08-12,12959,593,10300.0
20257,District of Columbia,2020-08-13,13024,594,10361.0
20258,District of Columbia,2020-08-14,13118,594,10416.0
20259,District of Columbia,2020-08-15,13159,597,10452.0
20260,District of Columbia,2020-08-16,13220,597,10493.0
20261,District of Columbia,2020-08-17,13273,597,10521.0
20262,District of Columbia,2020-08-18,13325,599,10595.0
20263,District of Columbia,2020-08-19,13354,600,10596.0
20264,District of Columbia,2020-08-20,13409,601,10720.0
20265,District of Columbia,2020-08-21,13469,602,10772.0
20266,District of Columbia,2020-08-22,13534,604,10800.0
20267,District of Columbia,2020-08-23,13534,604,10812.0
20268,District of Columbia,2020-08-24,13639,604,10835.0
20269,District of Columbia,2020-08-25,13684,604,10885.0
20270,District of Columbia,2020-08-26,13684,605,10923.0
20271,District of Columbia,2020-08-27,13794,605,10986.0
20272,District of Columbia,2020-08-28,13851,605,11010.0
20273,District of Columbia,2020-08-29,13925,605,11046.0
20274,District of Columbia,2020-08-30,13959,606,11087.0
20275,District of Columbia,2020-08-31,13992,607,11105.0
20276,District of Columbia,2020-09-01,14049,607,11150.0
20277,District of Columbia,2020-09-02,14077,608,11211.0
20278,District of Columbia,2020-09-03,14135,609,11254.0
20279,District of Columbia,2020-09-04,14186,611,11297.0
20280,District of Columbia,2020-09-05,14238,611,11323.0
20281,District of Columbia,2020-09-06,14279,611,11355.0
20282,District of Columbia,2020-09-07,14315,611,11366.0
20283,District of Columbia,2020-09-08,14362,611,11414.0
20284,District of Columbia,2020-09-09,14387,615,11452.0
20285,District of Columbia,2020-09-10,14412,616,11498.0
20286,District of Columbia,2020-09-11,14493,616,11526.0
20287,District of Columbia,2020-09-12,14493,616,11561.0
20288,District of Columbia,2020-09-13,14592,616,11574.0
20289,District of Columbia,2020-09-14,14622,616,11592.0
20290,District of Columbia,2020-09-15,14687,616,11630.0
20291,District of Columbia,2020-09-16,14743,617,11691.0
20292,District of Columbia,2020-09-17,14790,619,11763.0
20293,District of Columbia,2020-09-18,14852,619,11802.0
20294,District of Columbia,2020-09-19,14902,619,11823.0
20295,District of Columbia,2020-09-20,14955,620,11829.0
20296,District of Columbia,2020-09-21,14978,621,11856.0
20297,District of Columbia,2020-09-22,15021,621,11886.0
20298,District of Columbia,2020-09-23,15050,621,11929.0
20299,District of Columbia,2020-09-24,15106,621,11956.0
20300,District of Columbia,2020-09-25,15163,623,11990.0
20301,District of Columbia,2020-09-26,15215,624,12029.0
20302,District of Columbia,2020-09-27,15250,624,12037.0
20303,District of Columbia,2020-09-28,15264,624,12053.0
20304,District of Columbia,2020-09-29,15300,626,12115.0
20305,District of Columbia,2020-09-30,15326,627,12155.0
20306,District of Columbia,2020-10-01,15358,628,12202.0
20307,District of Columbia,2020-10-02,15423,629,12252.0
20308,District of Columbia,2020-10-03,15473,629,12252.0
20309,District of Columbia,2020-10-04,15519,631,12299.0
20310,District of Columbia,2020-10-05,15547,631,12306.0
20311,District of Columbia,2020-10-06,15652,631,12350.0
20312,District of Columbia,2020-10-07,15652,631,12350.0
20313,District of Columbia,2020-10-08,15765,634,12431.0
20314,District of Columbia,2020-10-09,15843,634,12456.0
20315,District of Columbia,2020-10-10,15918,636,12492.0
20316,District of Columbia,2020-10-11,15984,637,12531.0
20317,District of Columbia,2020-10-12,16022,637,12539.0
20318,District of Columbia,2020-10-13,16068,637,12583.0
20319,District of Columbia,2020-10-14,16132,638,12627.0
20320,District of Columbia,2020-10-15,16166,638,12681.0
20321,District of Columbia,2020-10-16,16255,641,12731.0
20322,District of Columbia,2020-10-17,16334,641,12793.0
20323,District of Columbia,2020-10-18,16370,641,12801.0
20324,District of Columbia,2020-10-19,16395,641,12824.0
20325,District of Columbia,2020-10-20,16445,642,12884.0
20326,District of Columbia,2020-10-21,16498,642,12938.0
20327,District of Columbia,2020-10-22,16537,642,12979.0
20328,District of Columbia,2020-10-23,16609,642,13028.0
20329,District of Columbia,2020-10-24,16706,642,13068.0
20330,District of Columbia,2020-10-25,16767,642,13104.0
20331,District of Columbia,2020-10-26,16812,642,13179.0
20332,District of Columbia,2020-10-27,16906,644,13215.0
20333,District of Columbia,2020-10-28,16973,644,13276.0
20334,District of Columbia,2020-10-29,17074,645,13325.0
20335,District of Columbia,2020-10-30,17144,646,13348.0
20336,District of Columbia,2020-10-31,17266,646,13348.0
20337,District of Columbia,2020-11-01,17369,646,13349.0
20338,District of Columbia,2020-11-02,17438,647,13443.0
20339,District of Columbia,2020-11-03,17524,647,13517.0
20340,District of Columbia,2020-11-04,17601,647,13601.0
20341,District of Columbia,2020-11-05,17682,650,13653.0
20342,District of Columbia,2020-11-06,17792,652,13738.0
20343,District of Columbia,2020-11-07,17891,654,13811.0
20344,District of Columbia,2020-11-08,18001,654,13843.0
20345,District of Columbia,2020-11-09,18087,655,13919.0
20346,District of Columbia,2020-11-10,18173,657,13977.0
20347,District of Columbia,2020-11-11,18379,657,14036.0
20348,District of Columbia,2020-11-12,18507,657,14103.0
20349,District of Columbia,2020-11-13,18666,657,14160.0
20350,District of Columbia,2020-11-14,18814,658,14160.0
20351,District of Columbia,2020-11-15,18977,660,14182.0
20352,District of Columbia,2020-11-16,19064,660,14271.0
20353,District of Columbia,2020-11-17,19309,660,14336.0
20354,District of Columbia,2020-11-18,19465,665,14477.0
20355,District of Columbia,2020-11-19,19678,667,14589.0
20356,District of Columbia,2020-11-20,19808,669,14699.0
20357,District of Columbia,2020-11-21,19961,670,14821.0
20358,District of Columbia,2020-11-22,20151,670,14882.0
20359,District of Columbia,2020-11-23,20290,672,14935.0
20360,District of Columbia,2020-11-24,20409,673,15085.0
20361,Florida,2020-04-12,19895,461,
20362,Florida,2020-04-13,21019,499,
20363,Florida,2020-04-14,21628,571,
20364,Florida,2020-04-15,22511,596,
20365,Florida,2020-04-16,23343,668,
20366,Florida,2020-04-17,24759,725,
20367,Florida,2020-04-18,25492,748,
20368,Florida,2020-04-19,26314,774,
20369,Florida,2020-04-20,27059,822,
20370,Florida,2020-04-21,27869,867,
20371,Florida,2020-04-22,28309,893,
20372,Florida,2020-04-23,29648,987,
20373,Florida,2020-04-24,30533,1046,
20374,Florida,2020-04-25,30839,1055,
20375,Florida,2020-04-26,31532,1075,
20376,Florida,2020-04-27,32138,1088,
20377,Florida,2020-04-28,32848,1171,
20378,Florida,2020-04-29,33193,1218,
20379,Florida,2020-04-30,33690,1268,0.0
20380,Florida,2020-05-01,34728,1314,0.0
20381,Florida,2020-05-02,35463,1364,0.0
20382,Florida,2020-05-03,36078,1379,0.0
20383,Florida,2020-05-04,36897,1399,0.0
20384,Florida,2020-05-05,37439,1471,
20385,Florida,2020-05-06,38002,1539,
20386,Florida,2020-05-07,38828,1600,
20387,Florida,2020-05-08,39199,1669,
20388,Florida,2020-05-09,40001,1715,
20389,Florida,2020-05-10,40596,1721,
20390,Florida,2020-05-11,40982,1735,
20391,Florida,2020-05-12,41923,1779,
20392,Florida,2020-05-13,42402,1827,
20393,Florida,2020-05-14,43210,1875,
20394,Florida,2020-05-15,44138,1917,
20395,Florida,2020-05-16,44811,1964,
20396,Florida,2020-05-17,45588,1973,
20397,Florida,2020-05-18,46442,1997,
20398,Florida,2020-05-19,46944,2052,
20399,Florida,2020-05-20,47471,2096,
20400,Florida,2020-05-21,48675,2144,
20401,Florida,2020-05-22,49451,2190,
20402,Florida,2020-05-23,50127,2233,
20403,Florida,2020-05-24,50867,2237,
20404,Florida,2020-05-25,51746,2252,
20405,Florida,2020-05-26,52255,2259,
20406,Florida,2020-05-27,52634,2319,
20407,Florida,2020-05-28,53285,2364,
20408,Florida,2020-05-29,54497,2413,
20409,Florida,2020-05-30,55424,2447,
20410,Florida,2020-05-31,56163,2451,
20411,Florida,2020-06-01,56830,2460,
20412,Florida,2020-06-02,57447,2530,
20413,Florida,2020-06-03,58764,2566,
20414,Florida,2020-06-04,60183,2607,
20415,Florida,2020-06-05,61488,2660,
20416,Florida,2020-06-06,62758,2688,
20417,Florida,2020-06-07,63938,2700,
20418,Florida,2020-06-08,64904,2712,
20419,Florida,2020-06-09,66000,2765,
20420,Florida,2020-06-10,67371,2801,
20421,Florida,2020-06-11,69069,2848,
20422,Florida,2020-06-12,70971,2877,
20423,Florida,2020-06-13,73552,2925,
20424,Florida,2020-06-14,75568,2931,
20425,Florida,2020-06-15,77326,2938,
20426,Florida,2020-06-16,80109,2993,
20427,Florida,2020-06-17,82719,3018,
20428,Florida,2020-06-18,85926,3061,
20429,Florida,2020-06-19,89748,3104,
20430,Florida,2020-06-20,93797,3144,
20431,Florida,2020-06-21,97291,3161,
20432,Florida,2020-06-22,100217,3173,
20433,Florida,2020-06-23,103503,3238,
20434,Florida,2020-06-24,109014,3281,
20435,Florida,2020-06-25,114018,3327,
20436,Florida,2020-06-26,122960,3366,
20437,Florida,2020-06-27,132545,3390,
20438,Florida,2020-06-28,141075,3419,
20439,Florida,2020-06-29,146341,3447,
20440,Florida,2020-06-30,152434,3505,
20441,Florida,2020-07-01,158997,3550,
20442,Florida,2020-07-02,169106,3617,
20443,Florida,2020-07-03,178594,3684,
20444,Florida,2020-07-04,190052,3702,
20445,Florida,2020-07-05,200111,3731,
20446,Florida,2020-07-06,206447,3778,
20447,Florida,2020-07-07,213794,3841,
20448,Florida,2020-07-08,223783,3889,
20449,Florida,2020-07-09,232718,4009,
20450,Florida,2020-07-10,244151,4102,
20451,Florida,2020-07-11,254511,4197,
20452,Florida,2020-07-12,269811,4242,
20453,Florida,2020-07-13,282435,4277,
20454,Florida,2020-07-14,291629,4409,
20455,Florida,2020-07-15,301810,4521,
20456,Florida,2020-07-16,315775,4677,
